,user,team,timestamp,likes,replies,retweets,text,polarity,positive,negative
1290,NikolaiBusko,@NHLFlyers,2018-05-19 22:59:02,0,0,0,"Congratulations to Justify on winning the #PreaknessStakes!

The biggest win in a fog since the @BuffaloSabres got a goal from Rene Robert to beat the @NHLFlyers in Game 3 in 1975 #StanleyCup Final.

How does Bob Baffert continue to win with his horses?",0.365,1,0
1291,TandTApparel,@NHLFlyers,2018-05-19 22:51:46,0,0,0,Order @OriginalFunko Pop! @NHL Series 2 @Simmonds17 now at https://goo.gl/C8fFvY  @SonsofHockey #Simmer #waynetrain #MrTrain @NHLFlyers pic.twitter.com/e9IAp9c121,0.0,0,0
1292,TheBoysinOrange,@NHLFlyers,2018-05-19 22:24:33,1,0,0,@NHLFlyers German Rubtsov is denied on the 2on1 but teammate cleans up the rebound to tie the game! #Flyershttps://twitter.com/thedraftanalyst/status/997965676513038337 …,-0.25,0,1
1293,Griffdee24,@NHLFlyers,2018-05-19 22:22:26,0,0,1,I LOVE that the #Phillies are soooo much fun too watch again.  Philly sports is popping.  First time in my lifetime (33 yrs) that Philadelphia is the number one sports town in America. #americascity #phillyfan @Phillies @sixers @NHLFlyers @Eagles @NovaMBB,0.35000000000000003,1,0
1294,imnotkatelynn,@NHLFlyers,2018-05-19 22:11:04,9,0,1,"Jason Momoa showed up to #WizardWorldPhilly dressed to impress. Check it out, @NHLFlyers! Thanks for having us, @WizardWorld!pic.twitter.com/aPG3WfHrWu",0.2,1,0
1295,We3HckyNuts,@NHLFlyers,2018-05-19 21:42:46,0,1,0,When the @NorfolkAdmirals was the @TheAHL I used to have a best friend that used to play for the @LVPhantoms his name was Jay Rosehill I even seen him play for the for the @NHLFlyers in North Carolina against the @NHLCanes but now @JayRosehill37 plays for a team in England ,1.0,1,0
1296,Giant_Flyer,@NHLFlyers,2018-05-19 21:34:45,1,0,0,pic.twitter.com/y7wvcHULVe,0.0,0,0
1297,ChadleyHeadd,@NHLFlyers,2018-05-19 21:23:17,0,0,0,pic.twitter.com/Zq5DxW80Fr,0.0,0,0
1298,jimmygIV,@NHLFlyers,2018-05-19 21:22:08,1,0,0,would love to see it,0.5,1,0
1299,HockeyFeels,@NHLFlyers,2018-05-19 21:19:25,0,0,0,"This day in history in 1974 and 1984, our respective favorite teams, the @NHLFlyers and @EdmontonOilers, celebrate their first #StanleyCup wins!pic.twitter.com/qiguHKKm1N",0.25,1,0
1300,JGorrill88,@NHLFlyers,2018-04-29 23:41:26,0,0,0,I'm STILL WAITING for a signed copy!,0.0,0,0
1301,breinij,@NHLFlyers,2018-04-29 23:38:18,1,0,0,You could do worse than Blades of Steel.,-0.4,0,1
1302,mdeathandtaxes,@NHLFlyers,2018-04-29 23:35:36,3,0,0,"Tyler Myers doing a good job defending the net-front on a PK.  Take notes, @NHLFlyers You have A LOT to learn. My God.",0.7,1,0
1303,Hudak_SR71,@NHLFlyers,2018-04-29 23:19:57,1,0,0,"Ok. Sooooo that means I follow, or like the flyers. Just keep proving my point",0.0,0,0
1304,jeff_gruntz,@NHLFlyers,2018-04-29 23:19:29,0,1,0,I read that Stolarz left the phantoms yet again with another knee injury. I'm wondering if his career is over...,0.0,0,0
1305,sophszelag30,@NHLFlyers,2018-04-29 23:18:38,0,1,0,Look at the first tweet in the feed,0.25,1,0
1306,JCentifonti,@NHLFlyers,2018-04-29 23:17:55,1,0,0,He's a Red Wings prospect,0.0,0,0
1307,zachotoole10,@NHLFlyers,2018-04-29 23:11:14,2,0,0,@NHLFlyers NEED TO LAND @91Tavares,0.0,0,0
1308,GLoren8,@NHLFlyers,2018-04-29 22:58:35,1,0,0,"Can you blame them? Ticket prices are through the roof, $20-$25 to park is nuts, concessions are $$$, I-95 is like the Indy 500 to get to the games, or a parking lot on week nights and flatscreen TVs are so big, who needs to go to the games for the view anyway?",0.0,0,0
1309,billmeltzer,@NHLFlyers,2018-04-29 22:55:37,1,0,0,Lindblom is generally very heavy on the puck although he struggled in that area in the Pens series. It was a strength after his recall from LV. His skating can stand further improvement.,-0.13,0,1
1310,JoeyPdot,@NHLFlyers,2018-04-29 22:36:44,16,0,5,"Hey do i hear @penguins fans complaining about the refs in a hockey game?  Weren't they just bashing us @NHLFlyers fans for getting on the refs?  Wow, kinda sucks when it's happening to you huh.  No sympathy here.

@Capitals
#GoCaps
@RefYouSuck",-0.20000000000000004,0,1
1311,garth_tater,@NHLFlyers,2018-04-29 22:32:39,0,1,0,I wonder if Stolarz will be healthy? I wonder if he is an option for next year. Were you saying trade the pick for a righty that is basically nhl ready currently or for just a r handed prospect,0.175,1,0
1312,garth_tater,@NHLFlyers,2018-04-29 22:31:47,0,1,0,I mean his save percentage is .001 better and GAA is worse than Elliot. Granted Elliot has more games played but Elliot also has a deep playoff run under his belt. I’m with you though neuvy injuries are a concern but I don’t see anyone wanting to trade for him,0.057499999999999996,1,0
1313,SplitterTTV,@NHLFlyers,2018-04-29 22:28:58,1,0,0,Sports are life... after my family lol,0.8,1,0
1314,the_chrisp200,@NHLFlyers,2018-04-29 22:21:48,0,2,0,Pretty much anyone who still takes sports serious as an adult is annoying to me.,-0.11666666666666667,0,1
1315,SplitterTTV,@NHLFlyers,2018-04-29 22:20:29,1,1,0,Philly fans are annoying af too,-0.8,0,1
1316,jeff_gruntz,@NHLFlyers,2018-04-29 22:19:42,0,1,0,"And if you read all the sitting reports about Wilde, he had alk the physical skill but there's questions about his hockey IQ. As for Bernier, he's a far better goalie than Neuvirth and he isn't injured if you breathe on him. His career numbers are also better than Elliott's.",0.275,1,0
1317,the_chrisp200,@NHLFlyers,2018-04-29 22:12:24,2,1,0,I think you might have @penguins fans confused with @NHLFlyers fans my friend.,-0.4,0,1
1318,CPVL711,@NHLFlyers,2018-04-29 22:06:17,0,0,0,I would have threw my glove at him lol,0.8,1,0
1319,tquaide5,@NHLFlyers,2018-04-29 22:02:40,0,0,0,"Having a difficult time deciding who I dislike more, @Capitals or @NHLFlyers ",0.0,0,0
1320,CobbySquared,@NHLFlyers,2018-05-17 23:23:22,2,0,0,"Jeff Skinner, 2nd line LW for the @NHLFlyers has a nice ring to it.",0.3,1,0
1321,yourrealtorfred,@NHLFlyers,2018-05-17 23:15:39,0,0,0,NO,0.0,0,0
1322,NHLFlyers,@NHLFlyers,2018-05-17 23:15:25,63,2,5,"Join us in congratulating our @PHLYINS Community Teammate, Andrea Youndt! Andrea works in Peru to improve living conditions & the lives of children. Additionally, she has sponsored three brothers for 10+ yrs. & is helping them go to college. 

Learn more:https://atnhl.com/2rRdzG2 ",0.0,0,0
1323,EricSGolden,@NHLFlyers,2018-05-17 23:12:19,0,0,0,Closer than the Phils/Flyers for sure,0.5,1,0
1324,JameyBaskow,@NHLFlyers,2018-05-17 22:08:55,3,0,0,Your probably more than right. Great points Dan.,0.5285714285714286,1,0
1325,dsilver88,@NHLFlyers,2018-05-17 22:07:07,3,1,0,"I think they were going to sign two of Bunnaman, Twarynski, and Salinitri and picked the first two",0.25,1,0
1326,JameyBaskow,@NHLFlyers,2018-05-17 22:05:26,3,1,0,"Great points. Hypothetically, I say they don't resign McDonald, and waive Fazleev to create a spot for the young guns. But, of course those are my opinions lol. I know it would be hard not resigning the Captain, but still.",0.35208333333333336,1,0
1327,dsilver88,@NHLFlyers,2018-05-17 22:01:43,0,1,0,"Let’s see, Phantoms have under contract...

Rubtsov, Laberge, Bunnaman, Fazleev, Knight, Bardreau, Carey, Varone, Kase, Twarynski

Might resign Martel, Goulbourne, McDonald

Then whoever of Vecchione, NAK, Vorobyev doesn’t make Flyers",0.0,0,0
1328,JameyBaskow,@NHLFlyers,2018-05-17 21:59:03,0,0,0,"But, your right Dan.",0.2857142857142857,1,0
1329,kylefrazier28,@NHLFlyers,2018-05-17 21:58:40,4,0,0,Cmon Jeffpic.twitter.com/1aCRFZmN3d,0.0,0,0
1330,JameyBaskow,@NHLFlyers,2018-05-17 21:56:17,1,1,0,"Right I agree. But, Frost, and Sushko will not make the Phantoms next season. They're both exempt. I say give him,a shot on the Phantoms roster, and see what happens.",0.14285714285714285,1,0
1331,dsilver88,@NHLFlyers,2018-05-17 21:54:23,2,2,0,"Problem is there are just so many similarly aged forward prospects ahead of him on depth chart that they’ve signed 

Just guys with no NHL experience
Frost, Rubtsov, Ratcliffe, Laberge, Vorobyev, Bunnaman, NAK, Fazleev, Sushko, Kase, Strome, Twarynski",0.2,1,0
1332,JameyBaskow,@NHLFlyers,2018-05-17 21:53:40,1,0,0,"I agree with you. Salinitri is a speed machine, a work horse. Great on the PK voted as third best in OHL. Why not sign him, and give him a shot. They will still be under the contractual 50 contract limit.",0.6,1,0
1333,muHOLLAND_Ali,@NHLFlyers,2018-05-17 21:52:20,0,1,0,Brian loves seeing those assists...ted living facilities.,0.0,0,0
1334,APizz1e,@NHLFlyers,2018-05-17 21:48:28,0,1,0,Sixers aren’t even close.,0.0,0,0
1335,Lattanzio_57,@NHLFlyers,2018-05-17 21:44:09,1,2,0,Would be such a @NHLFlyers  move to not sign one of their fastest prospects.,0.0,0,0
1336,flyersgrl28,@NHLFlyers,2018-05-17 21:40:18,1,1,0,Those are both awesome  I was at both games too! No way I was gonna miss them!,1.0,1,0
1337,NickRueger33,@NHLFlyers,2018-05-17 21:35:21,3,0,1,@PhansofPhilly Let’s catch @NHLFlyers + @blink182 in #LasVegas next season https://twitter.com/markhoppus/status/997140426544082949 …,0.0,0,0
1338,Scusi88,@NHLFlyers,2018-05-17 21:33:10,2,1,0,My new shadow boxes from the 2 games I attended honoring Mr. @88EricLindros and @John_LeClair10 #ChildhoodHeroes #letsgoflyers @NHLFlyers pic.twitter.com/lCNSYxW35m,0.13636363636363635,1,0
1339,EricSGolden,@NHLFlyers,2018-05-17 20:32:21,0,0,0,flyers are the 4th team on this list. The Eagles are closer to a repeat than the Flyers are to one,0.0,0,0
1340,Smartyy_P,@NHLFlyers,2018-05-17 20:18:15,1,0,0,But it gives them good luck...oh wait when was the last time they won? Nvm,0.35,1,0
1341,PuckBobbPSN,@NHLFlyers,2018-05-17 19:59:36,1,0,1,Alex Lyon has been tearing up the AHL playoffs. Can his performance carry him all the way to a role with the @NHLFlyers next year? http://phillysportsnetwork.com/2018/05/17/calder/ …,0.0,0,0
1342,babzilla_,@NHLFlyers,2018-05-17 19:44:44,0,0,0,Just your friendly reminder that you need to buy out Jorald.,0.375,1,0
1343,TLCRescuePA,@NHLFlyers,2018-05-17 19:28:35,0,0,1,Have we mentioned that we have a @NHLFlyers jersey signed by @mneuvirth30 & NHL hat signed by Jakub Voracek up 4 grabs? Help us save dogs & get a chance 2 win these & more at Raffles For Ruffs at @Twenty9 on Saturday http://TLCrescuePA.com/RafflesForRuffs  #Malvern #charity #rescuedogspic.twitter.com/JkeNKdQxx9,0.65,1,0
1344,EricSGolden,@NHLFlyers,2018-05-17 18:31:22,0,0,0,This will be correct till the Phils land Harper/Machado or someone like that..,0.0,0,0
1345,C_S_M_inc,@NHLFlyers,2018-05-17 18:30:14,0,1,0,probably correct today.  doesnt make much sense until after phils season,0.2,1,0
1346,TGrif1986,@NHLFlyers,2018-05-17 18:19:34,1,1,0,"Is there anyone I can get in touch with for this sponsorship?
Ive been trying to raise money to purchase an aed for our community fitness centers.",0.0,0,0
1347,EricSGolden,@NHLFlyers,2018-05-17 18:11:03,2,5,1,"#WhoIsCloser...In this order..
1A) @sixers 
1B) @Phillies 
2) @NHLFlyers
@JonMarksMedia @Ike58Reese @MarksReeseWIP @bliv94",0.0,0,0
1348,NHLFlyers,@NHLFlyers,2018-05-17 18:08:42,93,2,10,"Today, the Wissahickon Charter School received the first #Flyers-donated AED device as a result of the @simonsheartorg GOTAED Overtime Challenge: https://atnhl.com/2rObdbx pic.twitter.com/7y7b7Q7UVi",0.25,1,0
1349,Alex_Lord_XI,@NHLFlyers,2018-05-17 18:00:15,0,1,0," Good afternoon! #StanleyCup Western Conference Final 
I correctly predicted 1/1 % winners!  #VegasBorn
nd time in 2017/18 season! 
th time in the #StanleyCup Playoffs! ",0.2916666666666667,1,0
1350,ATrustedChoice,@NHLFlyers,2018-05-17 17:00:48,0,0,0,@NHLFlyers should after a bad trade-a-way of  @Bschenn_10 for #JoriLehtera with looking solely at performance not draft picks. Schenn had a great season not so for Lehtera  #FlyersTalkhttps://twitter.com/NBCSFlyers/status/997150358295236611 …,0.0500000000000001,1,0
1351,Im_Mike_Y,@NHLFlyers,2018-05-17 16:48:06,0,0,0,pic.twitter.com/Rbg6IBB2m2,0.0,0,0
1352,flyerspsu17,@NHLFlyers,2018-05-17 16:32:37,0,0,0,2nd pick is 14th overall and Frost had an unreal season.  Thats great value for an expendable piece in Schenn.  Schenn was expendable to the Flyers as like the 4th best winger and 4th best center on the team.,0.44999999999999996,1,0
1353,OHLRangers,@NHLFlyers,2018-05-17 16:28:12,31,1,8,"#ThrowbackThursday = @CBunnaman74 style 

2017-18  2016-17  2015-16  2014-15

@NHLFlyers pic.twitter.com/sfUgJuzjU1",0.0,0,0
1354,brianditomo,@NHLFlyers,2018-05-17 16:14:19,1,1,0,Bro I can name all the guys...ok 6 of the guys...ok ok the first line...Lindros??,0.375,1,0
1355,ianMOFOjames,@NHLFlyers,2018-05-17 16:04:58,1,1,0,biggest Flyers fan right here,0.2857142857142857,1,0
1356,brianditomo,@NHLFlyers,2018-05-17 15:54:46,0,1,0,"This is how you make hockey fun but yeah keep coming out to a Pantera cover band @NHLFlyers
#nhlhttps://twitter.com/barstoolsports/status/997140939767336960 …",0.3,1,0
1357,kiraflammer32,@NHLFlyers,2018-05-17 15:47:13,0,0,0,"How to Dress Yourself for Ice Hockey : Payetin Young #4

Full Video Here https://youtu.be/YVCmEVnlycg 
@NBCSPhilly @NHLFlyers @RRoyalsHockey @usahockey
#hockeygirl #icehockeyplayer #futureicehockeystar #futureolympianpic.twitter.com/sa97Xw7YiI",0.22499999999999998,1,0
1358,SteveScian1,@NHLFlyers,2018-05-17 15:13:29,0,0,0,Great stretch pass from  behind his own net by Radko Gudas which leads to a goal for the Czechs. 2-1 USA.  @NHLFlyers @FlyersNation @davegisaac @BroadStBull,0.25,1,0
1359,Lattanzio_57,@NHLFlyers,2018-05-17 15:10:10,0,0,0,Hes sure as shit better than Lehtera and Weise.,0.26666666666666666,1,0
1360,ltruslow,@NHLFlyers,2018-06-03 22:26:31,1,1,0,"Some @Orioles fans live in northern Maryland, and root for the @NHLFlyers",0.13636363636363635,1,0
1361,GregHo3,@NHLFlyers,2018-06-03 22:07:21,0,0,0,Great job @michaelandretti on the win with @RyanHunterReay --congrats to the team-maybe you should take over the @NHLFlyers to show them what it takes to win,0.8000000000000002,1,0
1362,NHLFlyers,@NHLFlyers,2018-06-03 19:41:59,121,3,20,NHL Combine Flashback: Kase's Competitivenesshttps://atnhl.com/2HdSFGN ,0.0,0,0
1363,Pond_Sweaters,@NHLFlyers,2018-06-03 19:01:52,0,0,0,"Last day for 10% off sale on all game-worn, game-issued, & signed jerseys! http://www.ebay.com/str/icejerseyking … @NHLFlyers @NHLFlames @NHLJets @ColumbusBlueJacketsNHL @DallasStars @NHLBruins @GoldenKnights @MapleLeafs @NJDevils @Senators",0.0,0,0
1364,aohughes,@NHLFlyers,2018-06-03 18:59:34,0,0,0,The @NHLFlyers are in need.,0.0,0,0
1365,davidva41408314,@NHLFlyers,2018-06-03 18:07:41,0,0,0,"By the time our young goalies and other youngsters are here, and were competing for a cup, management will wish they traded Giroux or Jake for Zadina,Svechnikov,Tkachuk, obviously dahlin is unavailable! But thats what we need now",-0.008333333333333331,0,1
1366,johnnyjwalker,@NHLFlyers,2018-06-03 17:52:23,0,0,0,"I dont see us getting anywhere near the finals if we don't take care of the elephant in the room, and as usual its goaltending",-0.075,0,1
1367,Livrocks247,@NHLFlyers,2018-06-03 17:45:35,0,0,0,take it from a @nhlflyers fan!  my… https://www.instagram.com/p/BjkkXJiBp-L/?utm_source=ig_twitter_share&igshid=132cv96ucesc …,0.0,0,0
1368,BigKT23,@NHLFlyers,2018-06-03 17:34:08,0,0,0,Why would they make a @NHLFlyers card of @bryzgoalie30 and why did I have to get it?! #failcardpic.twitter.com/eC6Ux1IZJW,0.0,0,0
1369,JameyBaskow,@NHLFlyers,2018-06-03 16:32:36,1,1,0,Heyyyyy puck long time no hear. Its fantastic. Thanks for all your support my friend,0.18333333333333335,1,0
1370,bestdeke,@NHLFlyers,2018-06-03 16:30:10,0,0,0,I'm wth Noah/ Would like to package 14th wth 2019 1st if possible but get a SCORER/ PP has to hav sniper/Flyers have 50 player roster 2 attract NCAA free agent TYPE that kind of signee needs reassurance he has decent chance at making the club/ FLYERS HAVE HAD NO LUCK SIGNING THZ,0.2916666666666667,1,0
1371,brillo1497,@NHLFlyers,2018-06-03 16:21:28,19,0,0,It was also easier to score in that era,0.0,0,0
1372,The_HeadGame,@NHLFlyers,2018-06-03 16:11:33,2,2,0,More teams added. More rounds. More games and still nobody has tied @NHLFlyers Reggie Leach's 19 goals in 16 games during the 1976 Stanley Cup Playoffs.,0.5,1,0
1373,puckhead8,@NHLFlyers,2018-06-03 16:08:32,1,1,0,Congratulations friend!!!!!,0.0,0,0
1374,dariaanne,@NHLFlyers,2018-06-03 15:04:42,2,0,1,"#TuneIn this Wednesday, June 6 for the debut of @markandmarkshow on @w4cyradio >> http://w4cy.com/radio-shows/mark-mark-talk-sports/ … << 

#Sports #EaglesCountry #EaglesNation @Eagles @Phillies @sixers @NHLFlyers #W4CYRadio #NFL #NBA #MLB #NHL",0.0,0,0
1375,MyLongCoxErtz,@NHLFlyers,2018-06-03 14:44:13,0,0,0,@NHLFlyers when is Trial on the Isle and can it please be a Tuesday or Thursday?,0.0,0,0
1376,PuckBobbPSN,@NHLFlyers,2018-06-03 14:31:55,0,0,1,"#ICYMI on Friday, I brought to light the @LVPhantoms players who are ready to make the jump to the @NHLFlyers check it out! http://phillysportsnetwork.com/2018/06/01/fly3/ …",0.325,1,0
1377,gsauve_nep4life,@NHLFlyers,2018-06-03 14:24:33,0,0,0,How do I get one ??,0.0,0,0
1378,DanKnightly,@NHLFlyers,2018-06-03 14:06:37,1,0,0,Haha,0.2,1,0
1379,JameyBaskow,@NHLFlyers,2018-06-03 14:05:45,1,1,0,"Shoot he would play for $70,000 lol. But, I'm sure with inflation he would be fine with playing for 90 lets not push it lol",0.6291666666666667,1,0
1380,Lattanzio_57,@NHLFlyers,2018-06-03 14:01:14,1,1,0,Congrats!!,0.0,0,0
1381,DanKnightly,@NHLFlyers,2018-06-03 14:00:27,1,1,0,"If he shoots right, $5M per year haha",0.24285714285714285,1,0
1382,JameyBaskow,@NHLFlyers,2018-06-03 13:59:55,0,0,0,But means a lot we appreciate it.,0.0,0,0
1383,JameyBaskow,@NHLFlyers,2018-06-03 13:59:41,0,1,0,Thanks so muchhhhhh my friend. Love the comparisons keep them coming. Hey maybe he'd be a defenseman that way he would get more playunv time lol.,0.5,1,0
1384,DanKnightly,@NHLFlyers,2018-06-03 13:09:28,1,2,0,"Congrats, Jamey.  Look at the mitts on him. Think they're bigger than Pat Quinn's lok",0.0,0,0
1385,TandTApparel,@NHLFlyers,2018-06-03 13:04:19,0,0,0,Order @OriginalFunko Pop! @NHL Series 2 @Simmonds17 now at https://goo.gl/C8fFvY  @SonsofHockey #Simmer #waynetrain #MrTrain @NHLFlyers pic.twitter.com/CJfKjHdtNw,0.0,0,0
1386,Quizkiddonnie,@NHLFlyers,2018-06-03 12:24:50,3,0,0,"Oh wait! Whew, there are three more @NHLFlyers fans here. I am not alone. #StanleyCupFinal @BrianBoucher33pic.twitter.com/Vo1yKCwcwd",0.5,1,0
1387,Quizkiddonnie,@NHLFlyers,2018-06-03 12:22:44,7,0,2,"Shhhh ... don’t tell anyone a @NHLFlyers diehard snuck in to Game 3 of the #StanleyCupFinal to support my @TheHersheyBears buddies, and what a game they had! #HBHpic.twitter.com/3q7JgXswd4",-0.45,0,1
1388,chef2theleftB,@NHLFlyers,2018-06-03 09:52:56,1,1,0,Adorable little lad!!!! Congrats to your family!!! I can't wait to buy his Jersey!!!,-0.25,0,1
1389,rhitweet,@NHLFlyers,2018-06-03 09:02:22,0,0,0,Do you still think that after them booing the knights when being announced.,0.0,0,0
1390,mattcosta4,@NHLFlyers,2018-06-03 04:38:30,7,0,1,Miss you @NHLFlyers,0.0,0,0
1391,Jarebear81787,@NHLFlyers,2018-06-03 02:56:24,0,0,0,Cc: @NHLFlyers https://twitter.com/chrissyteigen/status/1003105613486755840 …,0.0,0,0
1392,tatmoore,@NHLFlyers,2018-06-03 02:54:41,0,0,0,Live in New Mexico and would love one of these,0.25757575757575757,1,0
1393,comedy_motion,@NHLFlyers,2018-06-03 02:54:08,0,0,0,Wink wink @NHLFlyers (only sorta joking).,0.0,0,0
1394,JameyBaskow,@NHLFlyers,2018-06-03 02:37:23,1,0,0,Thanks so muchhhhh. Mean a a lot my friend. He's a miracle,-0.056249999999999994,0,1
1395,JameyBaskow,@NHLFlyers,2018-06-03 02:36:40,1,0,0,Thankssssss so much means a lot,0.2,1,0
1396,NeeNee_D2,@NHLFlyers,2018-06-03 02:33:25,1,1,0,Adorable  Congrats!,0.625,1,0
1397,chi2phi,@NHLFlyers,2018-06-03 02:29:49,2,1,0,Just saw this.  Congrats @JameyBaskow!,0.0,0,0
1398,emeraldsnhl,@NHLFlyers,2018-06-03 02:27:35,2,0,0,Games upcoming: @FlaPanthers @mnwild @DallasStars @Capitals @EdmontonOilers @AnaheimDucks @PredsNHL @DetroitRedWings @NHLJets @NYIslanders @TBLightning @GoldenKnights @NJDevils @NHLBruins @NHLFlames @CanadiensMTL @NHLFlyers @ArizonaCoyotes @StLouisBlues and @Canucks. Lets go win!,1.0,1,0
1399,coachjnorton192,@NHLFlyers,2018-06-03 02:25:52,0,0,0,Makes me sick to my stomach continuing to watch my @Mets play this awful! Can’t wait for @NHLFlyers  prospect camp that’s what I’m looking forward to now my orange and black :),-0.3452380952380953,0,1
1400,emeraldsnhl,@NHLFlyers,2018-06-03 02:04:02,3,0,0,Time for more Emeralds Hockey! We play @LAKings @NHLCanes @BlueJacketsNHL @NHLBruins @NHLFlames @CanadiensMTL @NHLFlyers @ArizonaCoyotes @StLouisBlues @Canucks @MapleLeafs @BuffaloSabres @NYRangers @SanJoseSharks @Senators @penguins @NHLBlackhawks and @Avalanche . #biggames!pic.twitter.com/wIQLBwAC2P,0.625,1,0
1401,katknight6765,@NHLFlyers,2018-06-03 02:02:12,0,0,0,If you will ship to SC I would love one. I would pay for shipping & handling.,0.5,1,0
1402,Manifest21561,@NHLFlyers,2018-06-03 01:51:57,0,1,0,Speaking of Flyers after noticing Wayne Simmons and all his glitter. I want to buy a very small flyers season ticket for 2018-2019. Perhaps a 3 to 5 game package albeit they sell those packages.,-0.36250000000000004,0,1
1403,Kinger_Liberty,@NHLFlyers,2018-06-03 01:50:11,0,0,0,"I miss you, @NHLFlyers",0.0,0,0
1404,rawdog_hibbs,@NHLFlyers,2018-06-03 01:49:58,1,0,0,I love Kuznetsov!!! I love awesome Russians. I need he @NHLFlyers to get a Russian @ilyakovalchuk,0.619140625,1,0
1405,markweist,@NHLFlyers,2018-06-03 01:38:52,4,0,0,As long as the Bride doesn’t have a @NHLFlyers jersey on.  Most businesses fail in the first year.  #2for1,0.05,1,0
1406,NikolaiBusko,@NHLFlyers,2018-06-03 01:21:38,2,0,0,"No, sir.  Thank you.

Maybe someday I'll meet you over in Italian Market.  The @NHLFlyers would have to hire me first.

#StanleyCuphttps://twitter.com/phillygodfather/status/1003083503695609857 …",0.125,1,0
1407,OttRedandBlack,@NHLFlyers,2018-06-03 01:00:18,0,0,0,"@adamfgoldberg Me in my favorite @NHLFlyers Bobby Clarke shirt in 1977. I lived in Winnipeg 
#BigOrangepic.twitter.com/yoo8WeFRQf",0.5,1,0
1408,TPSOToole,@NHLFlyers,2018-06-03 00:48:20,3,0,0,"Loved watching him with the Toronto Marlies in the OHL, even more as a Leaf  ",0.6,1,0
1409,JameyBaskow,@NHLFlyers,2018-06-03 00:45:01,1,0,1,This is great stufffff man.,0.8,1,0
1410,melanie_korach,@NHLFlyers,2018-06-03 00:42:27,6,1,0,Peter loved Philadelphia! My sister has his @NHLFlyers jersey framed in her house. #zezel #StarfishClub #familyhttps://twitter.com/el1temike/status/998740606687072259 …,0.875,1,0
1411,NAARobertWilson,@NHLFlyers,2018-06-03 00:38:34,5,1,0,Almost as Cool as The Black @NHLFlyers Philly Liberty Bell  Mask #LetsGoFlyers / See Comments in Picture @JameyBaskow @GutterTheGreat @jsaquella @J_Fahringer @Bri963pic.twitter.com/fOy6YCmgk4,0.09166666666666666,1,0
1412,GrubhousePhilly,@NHLFlyers,2018-06-03 00:35:44,3,0,1,"The @NHLFlyers celebrity good luck charm is a heavy set woman in an ugly dress who would be 111 years old. That is still more hip than Pat Sajak. 
#StanleyCuppic.twitter.com/0sT8DNuROA",0.08,1,0
1413,LaurenHartMusic,@NHLFlyers,2018-06-03 00:18:59,1,0,0,Gonna post the online version!,0.0,0,0
1414,LaurenHartMusic,@NHLFlyers,2018-06-03 00:18:31,1,1,0,Oh Alex thank you!!! The whole night meant so much to me and I’m so happy you got to hear me outside of the O Say Can You See ......,0.30000000000000004,1,0
1415,JameyBaskow,@NHLFlyers,2018-06-03 00:11:35,1,0,0,Woooooooooooooooooo that's awesome stuff. I love it thanks for sharing. Good stuff.,0.6,1,0
1416,ThebostonGary,@NHLFlyers,2018-06-03 00:09:26,1,1,0,Lol! They would kill me if they ever knew I just sent this picture out from 12 years agopic.twitter.com/u814BlGuAr,1.0,1,0
1417,JameyBaskow,@NHLFlyers,2018-06-03 00:07:13,1,1,0,"Camt wait, and hearing you say that makes me a happy guy. Unbelievable. Thanks so much ky friend",0.2375,1,0
1418,BossTweeder,@NHLFlyers,2018-06-03 00:06:40,1,1,0,Enjoy it.  It goes quickly.  The little guy in my profile pic is now 14.,0.18194444444444446,1,0
1419,ThebostonGary,@NHLFlyers,2018-06-03 00:04:36,1,1,0,"He's a beautiful baby.
Best of times. Trust me. 
My daughters are 17, and 20. Still my best buddies. 
You're about to experience the best years bud!",0.9625,1,0
1420,Scottbill28,@NHLFlyers,2018-04-12 23:59:22,1,0,0,Love the fact you still wear that hat.,0.5,1,0
1421,jdavideck,@NHLFlyers,2018-04-12 23:58:28,1,1,0,"Actually down 3 games to none, making your point even more valid. Scroux the haters.",0.17222222222222222,1,0
1422,derek_jankowski,@NHLFlyers,2018-04-12 23:57:49,0,0,0,This is the perfect response to that game one result.,0.3,1,0
1423,maddiiee_grace,@NHLFlyers,2018-04-12 23:57:09,0,0,0,That’s what happens when your playoff lineup is the same as your 10 game losing streak ,-0.2,0,1
1424,Hagmann1,@NHLFlyers,2018-04-12 23:56:54,0,0,0,Go away and count your money.,0.0,0,0
1425,johnnydbee12,@NHLFlyers,2018-04-12 23:56:24,0,0,0,@NHLFlyers all these @NHL playoffs games are close. Makes yesterday really embarrassing.,0.2,1,0
1426,_bawbfromonline,@NHLFlyers,2018-04-12 23:56:17,1,0,0,Good job @NHLFlyers,0.7,1,0
1427,maddiiee_grace,@NHLFlyers,2018-04-12 23:55:35,0,0,0,@NHLFlyers so your playoff series line up is the same as your 10 game losing streak line up? Care to explain?,-0.2,0,1
1428,mikeriordan4,@NHLFlyers,2018-04-12 23:54:45,0,0,0,Lol for real,0.5,1,0
1429,MackDuffy,@NHLFlyers,2018-04-12 23:54:08,0,0,0,"7-0, I don't care, pull me over!!!!!!!!",0.0,0,0
1430,FigmentofYour19,@NHLFlyers,2018-04-12 23:53:18,0,0,0,That restaurant always open?,0.0,0,0
1431,jdavideck,@NHLFlyers,2018-04-12 23:52:31,0,1,0,Great analysis and impressive mastery of the English language.,0.6,1,0
